A1  ab  Ab morgen muss ich arbeiten.      
A1	nehmen	Heute gibt es Hähnchen. Das nehme ich. | Ich nehme den Bus.
A1	nein	Fährst du auch nach München? – Nein, ich habe keine | Zeit.
A1	neu	Ich bin der neue Kollege. | Wir haben eine neue Wohnung.
A1	nicht	Das stimmt nicht. | Das ist doch schön, nicht?
A1	nichts	Das macht nichts. | Hier kaufe ich nichts. Der Laden gefällt mir nicht.
A1	nie	Er kommt nie pünktlich.
A1	noch	Vielleicht kommt er noch. | Wir warten noch fünf Minuten. | Ich habe noch 20 Euro.
A1	normal	75 kg. Sein Gewicht ist normal.
A1	die Nummer,	-n Sie haben Zimmer Nummer zwölf. | Welche Hausnummer haben Sie? | Können Sie mir Ihre Nummer geben?
A1	nur	Ich möchte nur ein Glas Wasser.
A1	oben	Ich wohne oben.
A1	das Obst	Im Sommer ist das Obst billig.
A1	oder	Wann können Sie kommen – heute oder morgen?
A1	öffnen	Ich öffne die Tür.
A1	geöffnet	Der Laden ist samstags bis 16.00 Uhr geöffnet.
A1	oft	Petra treffe ich oft.
A1	ohne	Ohne Geld kann er nichts kaufen.
A1	das Öl	Den Salat machen wir ohne Öl.
A1	die Oma,	-s Meine Oma ist schon tot.
A1	der Opa,	-s Mein Opa heißt Hans.
A1	die Ordnung	Das ist in Ordnung.
A1	der Ort,	-e Der Ort liegt am Meer.
A1	das Papier	Hier sind Papier und Bleistift.
A1	die Papiere	(pl.) Haben Sie Ihre Papiere dabei?
A1	die Partnerin,	-nen Sie ist meine Partnerin.
A1	die Party	Heute Abend machen wir eine Party.
A1	der Pass,	-ä, e Im Hotel brauchst du deinen Pass.
A1	die Pause,	-n Von 12.00 bis 12.30 Uhr haben wir Mittagspause.
A1	der Plan,	-ä, e Ich kaufe mir einen Stadtplan.
A1	der Platz,	-ä, e Tut mir leid, der Platz ist besetzt. | Bitte nehmen Sie Platz! | Ich wohne Messeplatz 5.
A1	die Polizei	Holen Sie die Polizei!
A1	die Pommes	frites (pl.) Die Kinder essen Hähnchen mit Pommes frites.
A1	die Post	Wo ist die Post, bitte? | Ist Post da?
A1	die Postleitzahl	Wie ist Ihre Postleitzahl?
A1	das Praktikum	Ich mache ein Praktikum bei Siemens.
A1	die Praxis	Die Praxis ist ab acht Uhr geöffnet.
A1	der Preis,	-e Die Preise sind hoch.
A1	das Problem,	-e Mein Problem ist die Sprache.
A1	der Prospekt,	-e Bitte schicken Sie mir einen Prospekt von Ihrem Hotel.
A1	die Prüfung	Die Prüfung ist am Montag um 8.00 Uhr.
A1	pünktlich	Der Bus fährt pünktlich um acht Uhr. | Herr Müller ist immer pünktlich. | Rad fahren Das Kind kann schon Rad fahren.
A1	rauchen	Ich rauche nicht.
A1	der Raum,	-ä, e Der Unterricht ist in Raum 332.
A1	die Rechnung,	-en Die Rechnung, bitte.
A1	rechts	Die Schillerstraße ist hier rechts.
A1	regnen	Heute regnet es.
A1	der Regen	Bei diesem Regen gehe ich nicht raus.
A1	der Reis	Ich esse gern Reis.
A1	reisen	Ich reise gern.
A1	die Reise	Wir machen eine Reise nach Österreich.
A1	das Reisebüro,	-s Mein Mann arbeitet im Reisebüro.
A1	der Reiseführer	Ich kaufe mir einen Reiseführer von Berlin. | Unser Reiseführer heißt Peter.
A1	reparieren	Er hat das Fahrrad repariert.
A1	die Reparatur	Die Reparatur ist sehr teuer.
A1	das Restaurant,	-s Wir essen heute in einem Restaurant.
A1	die Rezeption	Fragen Sie bitte im Hotel an der Rezeption.
A1	richtig	Habe ich das richtig verstanden? | Das ist richtig.
A1	riechen	Dieser Wein riecht gut.
A1	ruhig	Ich möchte ein ruhiges Zimmer.
A1	der Saft	Möchtest du einen Apfelsaft?
A1	sagen	Sag mal, wie geht es dir denn?
A1	der Salat	Wie schmeckt dir der Salat?
A1	das Salz	Herr Ober, kann ich bitte Salz haben? | Satz, -ä, e Dieser Satz ist sehr einfach.
A1	die S-Bahn	Ich nehme lieber die S-Bahn.
A1	der Schalter	Gehen Sie bitte zum Schalter drei!
A1	scheinen	Die Sonne scheint.
A1	schicken	Bitte schicken Sie mir eine E-Mail.
A1	das Schild,	-er Haben Sie nicht das Schild gesehen?
A1	der Schinken,	– Ich möchte gern ein Schinkenbrot.
A1	schlafen	Ich schlafe meistens acht Stunden.
A1	schlecht	Mir ist schlecht! | Sie sehen schlecht aus. | Wir haben schlechtes Wetter.
A1	schließen	Bitte, schließen Sie die Tür.
A1	geschlossen	Die Bank hat am Samstag geschlossen.
A1	der Schluss	Ich muss jetzt Schluss machen. | Zum Schluss gibt er uns allen die Hand.
A1	der Schlüssel,	– Ich gebe Ihnen noch den Zimmerschlüssel.
A1	schmecken	Schmeckt das gut?
A1	schnell	Er fährt schnell.
A1	schon	Ist das Essen schon fertig?
A1	schön	Schönen Urlaub! | Das ist sehr schön.
A1	der Schrank,	-ä, e Die Gläser stehen im Schrank.
A1	schreiben	Er schreibt jeden Tag fünfzig E-Mails.
A1	der Schuh,	-e Zieh die Schuhe aus!
A1	die Schule	Meine Tochter geht schon in die Schule. | Die Schule ist gleich hier um die Ecke. | Schüler.
A1	schwer	Ist Ihr Gepäck sehr schwer? | Das ist eine schwere Arbeit.
A1	die Schwester,	-n Meine Schwester kommt am Dienstag.
A1	schwimmen	Ich schwimme jeden Tag einen Kilometer.
A1	das Schwimmbad	Kommst du mit ins Schwimmbad?
A1	der See	Komm, wir fahren zum Starnberger See.
A1	sehen	Ich kann dich nicht sehen. | Ich habe diesen Jungen schon einmal gesehen. | Welche Sehenswürdigkeiten gibt es in Frankfurt?
A1	sehr	Danke sehr! | Das ist sehr schwer.
A1	sein	Herr Müller ist in seinem Zimmer. | Mir ist kalt. | Ich bin dreiundzwanzig.
A1	an sein	Das Licht ist noch an.
A1	auf sein	Das Fenster ist noch auf.
A1	weg sein	Herr Meier ist schon weg.
A1	zu sein	Die Tür ist zu.
A1	seit	Ich wohne seit drei Jahren in Köln.
A1	selbstständig	Er ist selbstständig.
A1	sich	Sie müssen sich erst anmelden.
A1	sie	Wie heißt sie? | Sie Wie heißen Sie, bitte?
A1	sitzen	Wo sitzen Sie?
A1	so	Sie müssen das so machen! | Fahren Sie bitte nicht so schnell! | Meine Frau ist so groß wie ich. | So, das war‘s/wär‘s!
A1	das Sofa	Das Sofa ist neu.
A1	sofort	Bitte antworten Sie sofort.
A1	der Sohn,	-ö, e Das ist Hans, mein Sohn.
A1	sollen	Soll ich kommen? | Was soll ich mitbringen?
A1	die Sonne	Die Sonne scheint.
A1	spät	Es ist schon spät, ich muss gehen.
A1	später	Das können wir später machen.
A1	die Speisekarte	Bringen Sie mir die Speisekarte, bitte.
A1	spielen	Die Kinder spielen draußen. | Spielen Sie Karten?
A1	der Sport	Ich mache viel Sport.
A1	die Sprache,	-n Welche Sprachen sprichst du?
A1	sprechen	Kann ich (mit) Herrn Klein sprechen?
A1	die Stadt,	-ä, e Heidelberg ist eine alte Stadt.
A1	stehen	Ich glaube es nicht, aber es steht in der Zeitung. | Der Bus steht schon an der Haltestelle.
A1	die Stelle,	-n Ich habe eine neue Stelle.
A1	stellen	Stell die Tasche rechts in die Ecke!
A1	der Stock	Unsere Wohnung liegt im ersten Stock.
A1	die Straße,	-n In welcher Straße wohnen Sie?
A1	die Straßenbahn	Wo fährt die Straßenbahn ab?
A1	studieren	Ich studiere in Mainz.
A1	das Studium	Das Studium beginnt im Oktober.
A1	der Student,	-en Ich bin Studentin.
A1	die Stunde,	-n Ich bin in einer Stunde zurück.
A1	suchen	Suchst du etwas?
A1	tanzen	Tanzen Sie gern?
A1	die Tasche,	-n Ich habe die Schlüssel in der Tasche.
A1	das Taxi,	-s Es gibt heute keinen Bus mehr. Er fährt mit dem Taxi.
A1	der Tee	Ich trinke morgens immer Tee.
A1	der Teil,	-e Lies bitte auch den zweiten Teil.
A1	telefonieren	Darf ich mal telefonieren?
A1	das Telefon	Haben Sie Telefon?
A1	der Termin,	-e Am besten machen wir sofort einen Termin.
A1	der Test	Der Test war einfach.
A1	teuer	Das ist mir zu teuer.
A1	der Text,	-e Lesen Sie bitte diesen Text. | Trinken“.
A1	das Ticket,	-s Wie viel kostet das Ticket?
A1	der Tisch,	-e Die Fotos liegen auf dem Tisch.
A1	die Tochter,	-ö Das ist meine Tochter Katharina.
A1	die Toilette,	-en Wo ist die Toilette, bitte?
A1	die Tomate,	-n Die Tomate ist noch grün.
A1	tot	Sein Vater ist schon lange tot.
A1	(sich) treffen	Ich treffe in der Stadt einen Kollegen. | Wir treffen uns immer freitags.
A1	die Treppe,	-n Die Toilette? Die Treppe hoch und dann links.
A1	trinken	Möchtest du etwas trinken?
A1	tschüss	Junge Leute sagen meistens „tschüss!“ und nicht
A1	„auf	Wiedersehen“.
A1	tun	Ich habe noch etwas zu tun. | Was tut Ihr Mann?
A1	über	Gehen Sie hier über die Straße. | Er wohnt im zweiten Stock über Familie Meier. | Sind Sie über 18?
A1	übernachten	Du kannst bei mir übernachten.
A1	überweisen	Sie können das Geld auch überweisen.
A1	die Uhr	Es ist vier Uhr.
A1	um	Er kommt um sieben Uhr. | Da kommt er gerade um die Ecke.
A1	umziehen	Nächsten Monat ziehen wir um.
A1	und	Peter und Helmut sind meine Söhne.
A1	unser-	Das ist unsere Lehrerin.
A1	unten	Er wohnt ganz unten im Haus.
A1	unter	Unter uns wohnt eine Familie mit drei Kindern.
A1	der Unterricht	Wir haben Unterricht von 8.00 bis 12.00 Uhr.
A1	unterschreiben	Wo muss ich unterschreiben?
A1	die Unterschrift	Hier fehlt noch Ihre Unterschrift.
A1	der Urlaub	Ich nehme im September Urlaub.
A1	der Vater,	-ä Mein Vater ist Arbeiter.
A1	verboten	Hier ist Rauchen verboten.
A1	verdienen	Ich verdiene 1.500 Euro im Monat.
A1	der Verein	Es gibt einen neuen Sportverein in der Stadt.
A1	verheiratet	Ich bin verheiratet und habe drei Kinder.
A1	verkaufen	Er verkauft sein altes Auto.
A1	der Verkäufer,	– Meine Mutter ist Verkäuferin im Kaufhaus.
A1	vermieten	Die Wohnung ist schon vermietet.
A1	der Vermieter	Unser Vermieter heißt Huber. Er wohnt auch hier.
A1	verstehen	Können Sie mich verstehen?
A1	der Verwandte,	-n Peter besucht seine Verwandten in Polen.
A1	viel	Hier regnet es viel.
A1	vielleicht	Ich komme vielleicht mit dem Bus.
A1	von	Das Auto von Felix ist kaputt. | Er kommt gerade von Köln/von zu Hause.
A1	vor	Der Termin war vor einer Stunde. | Das Auto steht vor der Tür.
A1	der Vorname,	-n Ich heiße Müller, mein Vorname ist Eva.
A1	die Vorsicht	Vorsicht! Da kommt ein Auto.
A1	(sich) vorstellen	Wir wollen uns kennenlernen. Können Sie sich bitte | vorstellen?
A1	die Vorwahl	Wie ist die Vorwahl von München?
A1	wandern	Wir wandern um den Chiemsee.
A1	wann	Wann bist du fertig? | Wann kann ich Sie anrufen? | Wann sind Sie geboren?
A1	warten	Können Sie ein paar Minuten warten? | Auf wen warten Sie?
A1	warum	Warum kommt er nicht?
A1	was	Was ist das? | Was möchten Sie?
A1	was für	ein Was für eine Farbe möchten Sie?
A1	(sich) waschen	Wo kann ich mir die Hände waschen? | Ich muss morgen waschen.
A1	das Wasser	Ein Glas Wasser, bitte.
A1	weh tun	Ich muss zum Arzt. Mein Bein tut weh.
A1	weiblich	Kreuzen Sie bitte an: „weiblich“ oder „männlich“.
A1	der Wein	Nein danke, ich möchte keinen Wein.
A1	weit	Zum Bahnhof ist es nicht weit.
A1	weiter	Der Bus fährt nicht weiter.
A1	welch-	Welches Buch möchtest du?
A1	die Welt	Es gibt viele Probleme auf der Welt.
A1	wenig	Ich habe leider nur wenig verstanden. | Er verdient wenig.
A1	wer	Wer ist das?
A1	werden	Mein Sohn will Arzt werden.
A1	das Wetter	Wir hatten schlechtes Wetter.
A1	wichtig	Dieses Formular ist sehr wichtig.
A1	wie	Wie heißt du? | Er schreibt wie ein Kind. | Meine Frau ist so groß wie ich. | Wie soll ich das machen? | Wie groß ist die Wohnung? | Wie bitte? | Wie lange bist du schon hier?
A1	wiederholen	Können Sie das bitte wiederholen?
A1	das Wiederhören	Wir müssen jetzt Schluss machen. | Also auf Wiederhören!
A1	das Wiedersehen	Auf Wiedersehen!
A1	wie viel	Wie viel Milch nehmen Sie?
A1	willkommen	Herzlich willkommen!
A1	der Wind	Der Wind kommt aus Osten.
A1	wir	Wir lernen Deutsch.
A1	wissen	Weißt du, wie er heißt?
A1	wo	Wo waren Sie im Urlaub? | Wo ist die Post? | Wo sind Sie geboren?
A1	woher	Woher kommen Sie?
A1	wohin	Wohin fährt dieser Bus? | Wohin wollen Sie am Wochenende?
A1	wohnen	Ich wohne in München.
A1	die Wohnung,	-en Seit wann haben Sie diese Wohnung?
A1	wollen	Wollen Sie einen Kaffee trinken?
A1	das Wort,	-ö, er/-e Ich kenne das Wort nicht.
A1	wunderbar	Das Essen schmeckt wunderbar.
A1	zahlen	Zahlen, bitte!
A1	die Zeit	Ich habe heute keine Zeit.
A1	zurzeit	Zurzeit habe ich sehr viel zu tun.
A1	die Zeitung,	-en Ich lese gern Zeitung.
A1	die Zigarette,	-n Wie teuer sind die Zigaretten?
A1	das Zimmer,	– Das Zimmer ist groß. | Öffne im Schlafzimmer das Fenster, bitte! | Die Wohnung hat drei Zimmer. | Ich habe ein Zimmer bestellt.
A1	der Zoll	Wir müssen noch durch den Zoll.
A1	zu	Der Bus fährt zum Bahnhof. | Ich gehe zu Fuß. | Ich bin zu Hause.
A1	zufrieden	Ich bin mit der Wohnung zufrieden.
A1	der Zug,	-ü, e Ich fahre gern mit dem Zug.
A1	zurück	Einmal Frankfurt und zurück. | Wann kommst du zurück?
A1	zusammen	Sollen wir zusammen essen gehen? | Das macht zusammen 2 Euro 80.
A1	zwischen	Heidelberg liegt zwischen Frankfurt und Stuttgart. | Zwischen 8 und 10 Uhr bin ich zu Hause. 
